hours,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
199,9,6,GANopolis,1.0438,0.0004,-0.0009,-0.0522,0.1649,0.1731,2.0021
199,9,6,Offshore A,1.0661,-0.0003,0.0005,-0.0647,-0.0318,0.0721,1.3343
199,9,6,Sparseville,1.0634,-0.0005,-0.0002,-0.0811,-0.0147,0.0825,1.3913
199,9,6,Gradient Grove,1.0498,-0.0009,-0.0025,-0.0739,-0.1197,0.1408,1.758
199,9,6,Offshore B,1.0755,-0.0031,-0.0016,-0.1182,0.0047,0.1183,1.6053
199,9,6,Bayes Bay,1.0553,-0.0013,-0.0005,-0.1547,-0.062,0.1666,1.948
199,9,6,Tensorburg,1.0759,-0.001,0.0006,-0.1087,0.0373,0.115,1.5844
200,9,7,GANopolis,1.046,-0.0009,-0.0022,-0.0602,0.1845,0.1942,2.1742
200,9,7,ReLU Ridge,1.0862,0.0013,0.0025,-0.1068,0.0251,0.1097,1.5512
200,9,7,Offshore B,1.081,-0.0042,-0.0027,-0.1094,0.0169,0.1108,1.5576
200,9,7,Bayes Bay,1.0757,-0.0047,-0.0034,-0.1409,-0.052,0.1502,1.8238
200,9,7,Offshore A,1.0708,0.001,0.0014,-0.0616,-0.0315,0.0692,1.3191
200,9,7,Tensorburg,1.0875,0.0025,0.0041,-0.0941,0.0442,0.1041,1.5163
200,9,7,Gradient Grove,1.04,-0.0009,-0.0024,-0.1026,-0.1102,0.1555,1.8634
200,9,7,Sparseville,1.0718,-0.0021,-0.0026,-0.0869,0.0145,0.0889,1.428
201,9,8,Offshore A,1.0751,0.0014,0.0015,-0.0527,-0.0218,0.0572,1.2573
201,9,8,Bayes Bay,1.0875,-0.0043,-0.0028,-0.1329,-0.0478,0.1412,1.7593
201,9,8,Gradient Grove,1.067,-0.0009,-0.0022,-0.1605,-0.0076,0.1619,1.9124
201,9,8,ReLU Ridge,1.0955,0.001,0.0021,-0.0865,0.0165,0.0881,1.4232
201,9,8,Offshore B,1.0889,-0.003,-0.0017,-0.1026,0.0261,0.1059,1.5275
201,9,8,Tensorburg,1.0942,0.0028,0.0043,-0.0914,0.0526,0.1055,1.5248
201,9,8,GANopolis,1.0416,0.0003,-0.0007,-0.0738,0.1901,0.2041,2.2641
201,9,8,Sparseville,1.0792,-0.0028,-0.0034,-0.1126,0.0545,0.1253,1.653
202,9,9,ReLU Ridge,1.085,-0.0013,-0.0005,-0.067,0.0286,0.073,1.3393
202,9,9,Offshore B,1.0987,-0.0014,-0.0004,-0.0955,0.0353,0.1018,1.5029
202,9,9,GANopolis,1.0358,0.0028,0.0021,-0.1847,0.2282,0.2959,3.3084
202,9,9,Tensorburg,1.0971,-0.0004,0.0008,-0.092,0.0575,0.1085,1.5433
202,9,9,Gradient Grove,1.0938,-0.0012,-0.002,-0.1071,-0.0447,0.1165,1.5946
202,9,9,Sparseville,1.0854,-0.0035,-0.0039,-0.1419,0.0697,0.1582,1.8831
202,9,9,Bayes Bay,1.0983,-0.0017,-0.0003,-0.116,-0.0446,0.1243,1.6445
202,9,9,Offshore A,1.0802,0.0022,0.0022,-0.0565,-0.0033,0.0567,1.2546
203,9,10,Offshore B,1.1003,-0.002,-0.0013,-0.0942,0.0422,0.1032,1.5112
203,9,10,ReLU Ridge,1.0965,-0.0044,-0.004,-0.0698,0.0269,0.0749,1.3492
203,9,10,Sparseville,1.093,-0.0015,-0.0016,-0.1458,0.0533,0.1553,1.8614
203,9,10,Gradient Grove,1.0864,-0.002,-0.0024,-0.1229,-0.029,0.1265,1.6605
203,9,10,Offshore A,1.0899,0.0034,0.0031,-0.0594,-0.0007,0.0594,1.2684
203,9,10,Bayes Bay,1.1095,-0.0021,-0.0011,-0.1008,-0.0422,0.1093,1.5485
203,9,10,Tensorburg,1.1062,-0.0038,-0.0029,-0.0936,0.0585,0.1104,1.5552
203,9,10,GANopolis,1.0357,0.0034,0.0029,-0.2334,0.2291,0.3272,3.7095
204,9,11,Gradient Grove,1.1067,-0.0011,-0.0012,-0.1334,-0.029,0.1365,1.7272
204,9,11,Offshore A,1.1077,0.0042,0.0039,-0.0592,-0.0043,0.0594,1.2683
204,9,11,Tensorburg,1.1149,-0.0059,-0.0055,-0.0991,0.05,0.111,1.5589
204,9,11,Bayes Bay,1.1169,-0.0051,-0.0046,-0.0916,-0.044,0.1017,1.5018
204,9,11,ReLU Ridge,1.1089,-0.0052,-0.0051,-0.0749,0.0093,0.076,1.3554
204,9,11,Offshore B,1.1026,-0.0037,-0.0033,-0.0913,0.0418,0.1005,1.4946
204,9,11,GANopolis,1.0565,0.0019,0.0016,-0.2513,0.2004,0.3216,3.6261
204,9,11,Sparseville,1.1039,0.0021,0.0022,-0.1323,0.0387,0.1378,1.7361
205,9,12,Gradient Grove,1.1173,0.0015,0.0015,-0.1022,-0.0137,0.1032,1.5124
205,9,12,Tensorburg,1.0831,-0.0034,-0.0034,-0.099,0.0167,0.1014,1.5002
205,9,12,ReLU Ridge,1.1154,-0.0058,-0.0057,-0.0939,-0.0112,0.0949,1.4622
205,9,12,GANopolis,1.0457,0.0016,0.0015,-0.2614,0.1673,0.3109,3.4758
205,9,12,Bayes Bay,1.0856,-0.006,-0.0059,-0.0934,-0.0135,0.0963,1.4702
205,9,12,Offshore A,1.128,0.0043,0.0042,-0.0813,-0.016,0.0829,1.3944
205,9,12,Sparseville,1.1005,0.0016,0.0017,-0.1095,0.0086,0.1105,1.5573
205,9,12,Offshore B,1.1155,-0.0042,-0.0042,-0.108,0.0139,0.1094,1.5493
206,9,13,Gradient Grove,1.0839,0.004,0.0038,-0.0742,0.0024,0.0743,1.3475
206,9,13,Offshore A,1.1078,0.0022,0.0026,-0.1077,-0.0156,0.109,1.5466
206,9,13,Bayes Bay,1.0425,-0.0024,-0.0026,-0.1208,0.0405,0.1279,1.6705
206,9,13,Sparseville,1.0505,-0.0006,-0.0007,-0.0922,-0.0343,0.0991,1.4866
206,9,13,Offshore B,1.0749,-0.0019,-0.0021,-0.1265,-0.0151,0.1276,1.6665
206,9,13,GANopolis,1.0523,0.0017,0.002,-0.1976,0.011,0.2037,2.2829
206,9,13,ReLU Ridge,1.0901,-0.0063,-0.0064,-0.1231,-0.0162,0.1242,1.6439
206,9,13,Tensorburg,1.0474,-0.0002,-0.0005,-0.1247,-0.0223,0.1269,1.6634
207,9,14,Sparseville,1.0322,-0.0006,-0.0007,-0.1183,-0.0449,0.1265,1.6599
207,9,14,Bayes Bay,1.0235,0.0017,0.0014,-0.1247,0.0656,0.1412,1.7594
207,9,14,Offshore B,1.0162,0.0003,0.0003,-0.1497,-0.0207,0.1513,1.8328
207,9,14,Tensorburg,1.035,0.0011,0.0004,-0.1409,-0.0331,0.1448,1.7846
207,9,14,ReLU Ridge,1.0192,-0.0055,-0.0056,-0.1236,-0.008,0.1239,1.6421
207,9,14,GANopolis,1.0353,0.0019,0.0025,-0.1089,-0.0424,0.1169,1.6001
207,9,14,Gradient Grove,1.0148,0.0029,0.0023,-0.0551,0.0035,0.0553,1.2478
207,9,14,Offshore A,1.0276,-0.0002,0.0006,-0.107,0.0058,0.1073,1.5359
208,9,15,GANopolis,1.0072,0.0019,0.0028,-0.0807,-0.0168,0.0826,1.3919
208,9,15,ReLU Ridge,1.0,-0.0042,-0.0043,-0.1083,0.0124,0.1094,1.5488
208,9,15,Offshore A,1.0125,-0.0023,-0.001,-0.1057,0.0141,0.1066,1.5321
208,9,15,Sparseville,0.9843,-0.0002,0.0,-0.132,-0.0399,0.138,1.7365
208,9,15,Bayes Bay,0.9741,0.0015,0.0011,-0.1265,0.0921,0.1564,1.8711
208,9,15,Tensorburg,0.9949,-0.0005,-0.0016,-0.1567,-0.0363,0.1609,1.9046
208,9,15,Gradient Grove,1.0031,-0.0011,-0.0023,-0.0577,-0.0096,0.0586,1.264
208,9,15,Offshore B,0.9928,-0.0006,0.0007,-0.1447,-0.0029,0.1448,1.7867
209,9,16,GANopolis,0.9828,0.0002,0.0012,-0.0708,0.0012,0.071,1.3286
209,9,16,Gradient Grove,0.9753,-0.004,-0.0056,-0.0566,-0.0134,0.0582,1.262
209,9,16,Tensorburg,0.9777,-0.0017,-0.003,-0.1762,-0.0429,0.1814,2.0662
209,9,16,Offshore B,0.9779,-0.0034,-0.0017,-0.113,0.0119,0.1137,1.5759
209,9,16,Bayes Bay,0.9556,0.0008,0.0004,-0.1552,0.0941,0.1816,2.0676
209,9,16,Offshore A,0.9863,-0.0018,-0.0001,-0.0971,0.0176,0.0987,1.4844
209,9,16,Sparseville,0.9735,-0.002,-0.0015,-0.114,-0.0341,0.119,1.6109
209,9,16,ReLU Ridge,0.9724,-0.0024,-0.0024,-0.1023,0.0376,0.1093,1.5484
210,9,17,Sparseville,0.9537,-0.0043,-0.0037,-0.0761,-0.0367,0.0848,1.4053
210,9,17,Gradient Grove,0.9628,-0.005,-0.0069,-0.0614,0.0044,0.0621,1.2819
210,9,17,Bayes Bay,0.9398,0.0009,0.0008,-0.1608,0.0855,0.1822,2.0724
210,9,17,Tensorburg,0.9597,-0.0016,-0.0029,-0.1615,-0.0334,0.1651,1.9357
210,9,17,ReLU Ridge,0.9541,0.0007,0.0008,-0.0979,0.0599,0.1149,1.5836
210,9,17,Offshore B,0.9645,-0.0036,-0.0019,-0.0972,0.0239,0.1002,1.4933
210,9,17,GANopolis,0.959,-0.002,-0.0011,-0.049,0.0187,0.0529,1.2356
210,9,17,Offshore A,0.9707,0.0012,0.0031,-0.09,0.0202,0.0922,1.4464
211,9,18,ReLU Ridge,0.9416,0.0035,0.0037,-0.0989,0.0749,0.1241,1.6428
211,9,18,Offshore B,0.9479,-0.0018,-0.0005,-0.0743,0.0365,0.083,1.3939
211,9,18,Offshore A,0.9585,0.0037,0.0057,-0.075,0.0213,0.078,1.3662
211,9,18,Gradient Grove,0.9538,-0.0043,-0.0064,-0.0742,0.0209,0.0771,1.3617
211,9,18,Sparseville,0.9288,-0.0036,-0.0033,-0.0372,-0.0485,0.0621,1.2818
211,9,18,Tensorburg,0.9449,-0.0011,-0.0022,-0.1669,-0.0087,0.1672,1.9523
211,9,18,Bayes Bay,0.9379,0.0004,0.0009,-0.1526,0.0695,0.1677,1.9565
211,9,18,GANopolis,0.9413,-0.001,-0.0006,-0.0363,0.035,0.0508,1.2253
212,9,19,Offshore B,0.9361,0.0005,0.0013,-0.0629,0.0516,0.0815,1.3857
212,9,19,Tensorburg,0.9333,-0.0005,-0.0012,-0.1621,0.005,0.1622,1.913
212,9,19,GANopolis,0.9241,0.0017,0.0015,-0.0315,0.0397,0.0508,1.2254
212,9,19,Bayes Bay,0.9404,-0.0004,0.0004,-0.1245,0.0564,0.1367,1.7285
212,9,19,ReLU Ridge,0.9266,0.0024,0.0027,-0.0985,0.0827,0.1286,1.6727
212,9,19,Offshore A,0.9429,0.0053,0.0071,-0.0614,0.0199,0.0645,1.2947
212,9,19,Gradient Grove,0.9434,-0.0046,-0.0066,-0.0987,-0.001,0.0992,1.4883
212,9,19,Sparseville,0.9175,-0.0013,-0.0016,-0.0228,-0.0765,0.0799,1.378
213,9,20,ReLU Ridge,0.9241,-0.0006,-0.0004,-0.0952,0.082,0.1256,1.6531
213,9,20,Bayes Bay,0.9367,0.0005,0.0014,-0.104,0.0475,0.1143,1.5802
213,9,20,Offshore A,0.9304,0.0052,0.0066,-0.0403,0.0132,0.0424,1.1856
213,9,20,Tensorburg,0.926,-0.0,-0.0002,-0.1576,0.0063,0.1577,1.8792
213,9,20,Offshore B,0.9211,0.0019,0.0021,-0.0577,0.0696,0.0905,1.4362
213,9,20,Sparseville,0.9159,0.0011,0.0004,-0.0509,-0.1166,0.1275,1.6689
213,9,20,Gradient Grove,0.938,-0.0061,-0.0078,-0.1254,-0.0223,0.1274,1.665
213,9,20,GANopolis,0.9288,0.0032,0.0024,-0.054,0.0306,0.0624,1.2836
214,9,21,GANopolis,0.9268,0.0,-0.0012,-0.0737,0.0258,0.0782,1.3672
214,9,21,Tensorburg,0.9217,0.0005,0.0007,-0.1476,0.005,0.1477,1.8058
214,9,21,Offshore B,0.9191,0.0022,0.0022,-0.0785,0.0831,0.1144,1.5813
214,9,21,Sparseville,0.9235,0.002,0.0011,-0.0935,-0.1337,0.1634,1.9231
214,9,21,Gradient Grove,0.9267,-0.0056,-0.0067,-0.1489,-0.0188,0.1501,1.8238
214,9,21,Offshore A,0.9122,0.0037,0.0039,-0.0137,-0.0006,0.0144,1.0594
214,9,21,Bayes Bay,0.9312,0.0028,0.0035,-0.0817,0.0359,0.0893,1.43
214,9,21,ReLU Ridge,0.9171,0.0004,0.0006,-0.0871,0.0761,0.1157,1.5888
215,9,22,GANopolis,0.9293,-0.0039,-0.0051,-0.0766,0.0355,0.0846,1.4028
215,9,22,Gradient Grove,0.9161,-0.0016,-0.0019,-0.1704,-0.0136,0.1709,1.9814
215,9,22,Sparseville,0.9187,0.0002,-0.0006,-0.1237,-0.112,0.1674,1.9534
215,9,22,Offshore A,0.9129,0.0028,0.0022,-0.0204,-0.0118,0.0235,1.0989
215,9,22,ReLU Ridge,0.9159,0.004,0.0041,-0.0774,0.067,0.1024,1.5063
215,9,22,Bayes Bay,0.9242,0.0032,0.0035,-0.0616,0.0213,0.0653,1.2985
215,9,22,Offshore B,0.9077,0.002,0.0019,-0.1047,0.0841,0.1344,1.7124
215,9,22,Tensorburg,0.9236,0.0012,0.0015,-0.1357,0.0064,0.1359,1.7223
216,9,23,Sparseville,0.9064,-0.0018,-0.0023,-0.1506,-0.0771,0.1695,1.9701
216,9,23,Offshore B,0.9023,0.0011,0.0011,-0.1228,0.0726,0.1428,1.7707
216,9,23,Offshore A,0.9069,-0.0004,-0.001,-0.0195,-0.0205,0.0283,1.1201
216,9,23,GANopolis,0.92,-0.0055,-0.0064,-0.0617,0.0522,0.081,1.3829
216,9,23,Bayes Bay,0.916,0.0001,0.0,-0.0684,0.0067,0.0689,1.3174
216,9,23,Tensorburg,0.9165,0.0021,0.0025,-0.13,0.0111,0.1305,1.6852
216,9,23,ReLU Ridge,0.9105,0.0059,0.0058,-0.0722,0.0532,0.0898,1.4323
216,9,23,Gradient Grove,0.915,0.0038,0.0047,-0.1484,-0.0052,0.1485,1.8138
217,10,0,Sparseville,0.8971,-0.0039,-0.004,-0.1407,-0.0385,0.1463,1.797
217,10,0,Tensorburg,0.8946,0.0042,0.0044,-0.1201,0.0123,0.1208,1.6214
217,10,0,Offshore B,0.8914,0.0011,0.0012,-0.1163,0.0384,0.123,1.6368
217,10,0,Bayes Bay,0.9017,-0.0024,-0.0025,-0.0955,-0.0045,0.0956,1.467
217,10,0,GANopolis,0.9093,-0.0038,-0.0042,-0.0492,0.0302,0.0599,1.2716
217,10,0,ReLU Ridge,0.9014,0.0042,0.0041,-0.0786,0.0178,0.0817,1.3864
217,10,0,Gradient Grove,0.8983,0.0018,0.0022,-0.1053,0.0007,0.1053,1.5262
217,10,0,Offshore A,0.9068,-0.0042,-0.0045,-0.0297,-0.021,0.0378,1.1637
218,10,1,GANopolis,0.9102,-0.0027,-0.0025,-0.068,-0.0115,0.0691,1.3192
218,10,1,Tensorburg,0.8801,0.0045,0.0044,-0.0989,-0.0046,0.0992,1.4875
218,10,1,Sparseville,0.9064,-0.0044,-0.0043,-0.0988,0.0044,0.0996,1.4925
218,10,1,ReLU Ridge,0.906,-0.0031,-0.0031,-0.1002,-0.0029,0.1003,1.4949
218,10,1,Bayes Bay,0.8962,-0.001,-0.001,-0.1053,0.0038,0.1055,1.5254
218,10,1,Offshore B,0.9204,0.0006,0.0005,-0.0893,-0.0149,0.0916,1.4428
218,10,1,Offshore A,0.9396,-0.007,-0.0068,-0.0908,0.0125,0.0921,1.4503
218,10,1,Gradient Grove,0.901,0.0005,0.0003,-0.1027,-0.0027,0.1027,1.5099
219,10,2,Offshore B,0.9488,-0.0012,-0.0015,-0.0587,-0.0519,0.0788,1.3708
219,10,2,Sparseville,0.9507,-0.0041,-0.0041,-0.0671,0.0273,0.0726,1.3369
219,10,2,Gradient Grove,0.9533,0.0009,0.0004,-0.1355,-0.0122,0.136,1.7232
219,10,2,Bayes Bay,0.9575,-0.0007,-0.0004,-0.0913,0.0313,0.0967,1.4722
219,10,2,Offshore A,0.9757,-0.0067,-0.006,-0.1308,0.0288,0.1339,1.7089
219,10,2,Tensorburg,0.9522,0.002,0.0014,-0.0978,-0.0235,0.1007,1.4962
219,10,2,GANopolis,0.9716,-0.0037,-0.003,-0.0799,-0.0033,0.08,1.377
219,10,2,ReLU Ridge,0.9559,-0.004,-0.0042,-0.1346,0.013,0.1354,1.719
220,10,3,GANopolis,1.0096,-0.0044,-0.0034,-0.0586,0.0027,0.0587,1.2653
220,10,3,Offshore A,1.0085,-0.0032,-0.002,-0.1148,0.0264,0.1178,1.6023
220,10,3,Gradient Grove,0.9914,0.0036,0.003,-0.1222,-0.0169,0.1234,1.6385
220,10,3,Offshore B,0.9836,-0.0015,-0.0021,-0.0584,-0.0564,0.0813,1.3846
220,10,3,Bayes Bay,1.0008,-0.0022,-0.0019,-0.078,0.0482,0.0919,1.4445
220,10,3,ReLU Ridge,0.9922,-0.004,-0.0044,-0.1268,0.0492,0.1364,1.7259
220,10,3,Sparseville,0.9961,-0.0044,-0.0044,-0.0929,0.0238,0.096,1.4684
220,10,3,Tensorburg,1.0044,-0.0016,-0.0025,-0.1131,-0.023,0.1154,1.5867
221,10,4,Bayes Bay,1.002,-0.0007,-0.0005,-0.0585,0.0641,0.0869,1.416
221,10,4,Tensorburg,1.0134,-0.0022,-0.0034,-0.1171,-0.035,0.1224,1.6314
221,10,4,Offshore B,1.0201,-0.0008,-0.0016,-0.0608,-0.0546,0.0818,1.3869
221,10,4,Sparseville,1.0143,-0.0044,-0.0045,-0.0948,0.0108,0.0954,1.4648
221,10,4,ReLU Ridge,1.0157,-0.0039,-0.0042,-0.1523,0.0677,0.1668,1.9502
221,10,4,Gradient Grove,1.0234,0.0039,0.0035,-0.125,-0.0183,0.1263,1.6578
221,10,4,GANopolis,1.0187,-0.0017,-0.0008,-0.0464,0.0033,0.0466,1.2047
221,10,4,Offshore A,1.0484,0.0003,0.0021,-0.1079,0.027,0.1112,1.5604
222,10,5,Sparseville,1.0425,-0.004,-0.004,-0.1044,-0.0007,0.1044,1.5188
222,10,5,ReLU Ridge,1.0295,-0.0004,-0.0004,-0.1568,0.057,0.1668,1.95
222,10,5,Offshore B,1.0256,-0.0015,-0.0025,-0.0585,-0.0634,0.0863,1.4125
222,10,5,Offshore A,1.0513,0.0026,0.0047,-0.0972,0.0328,0.1026,1.5077
222,10,5,Tensorburg,1.0475,0.001,-0.0003,-0.1214,-0.0462,0.1299,1.6811
222,10,5,Bayes Bay,1.0326,0.0034,0.0031,-0.0564,0.0771,0.0955,1.4652
222,10,5,Gradient Grove,1.0285,0.0013,0.0011,-0.1209,-0.0267,0.1239,1.6415
222,10,5,GANopolis,1.0388,0.0016,0.0004,-0.0376,0.0004,0.0376,1.1624
223,10,6,GANopolis,1.0553,0.0025,0.0005,-0.054,-0.0017,0.0541,1.2418
223,10,6,Tensorburg,1.049,0.0038,0.0023,-0.1246,-0.0338,0.1292,1.6766
223,10,6,Sparseville,1.0438,-0.0034,-0.0034,-0.1118,-0.009,0.1122,1.5666
223,10,6,Gradient Grove,1.0505,-0.0011,-0.0013,-0.1127,-0.0466,0.1222,1.6303
223,10,6,ReLU Ridge,1.0571,0.0029,0.0034,-0.1328,0.0446,0.1401,1.7519
223,10,6,Bayes Bay,1.034,0.0053,0.0046,-0.068,0.0883,0.1115,1.5625
223,10,6,Offshore A,1.0753,0.0004,0.0026,-0.0921,0.039,0.1,1.492
223,10,6,Offshore B,1.0479,-0.0028,-0.0042,-0.0641,-0.0746,0.0986,1.4834
224,10,7,Offshore A,1.0775,-0.0028,-0.0006,-0.0936,0.0435,0.1032,1.511
224,10,7,Offshore B,1.051,-0.0032,-0.0048,-0.0646,-0.111,0.1284,1.6749
224,10,7,Tensorburg,1.0639,0.0041,0.0026,-0.1272,-0.0236,0.1294,1.6778
224,10,7,Bayes Bay,1.055,0.0023,0.0016,-0.0891,0.0888,0.1259,1.655
224,10,7,GANopolis,1.0675,0.0029,0.0009,-0.0528,0.006,0.0534,1.2383
224,10,7,Sparseville,1.0608,-0.0015,-0.0015,-0.112,-0.0275,0.1155,1.5875
224,10,7,Gradient Grove,1.0469,-0.0013,-0.0018,-0.1192,-0.0758,0.1414,1.7606
224,10,7,ReLU Ridge,1.0654,0.0015,0.0022,-0.1053,0.0446,0.1144,1.5815
225,10,8,Tensorburg,1.0682,0.0021,0.0008,-0.1305,-0.0245,0.1328,1.7013
225,10,8,GANopolis,1.0737,0.0026,0.0011,-0.0332,0.0156,0.0367,1.1583
225,10,8,Sparseville,1.0624,0.0017,0.0017,-0.1126,-0.0502,0.1234,1.6386
225,10,8,Gradient Grove,1.0498,-0.0006,-0.0015,-0.1023,-0.0682,0.1231,1.6398
225,10,8,Bayes Bay,1.0612,-0.0013,-0.002,-0.1076,0.0802,0.1343,1.7116
225,10,8,Offshore A,1.0904,-0.0062,-0.0042,-0.0974,0.0422,0.1062,1.5293
225,10,8,ReLU Ridge,1.0754,-0.0008,-0.0003,-0.0739,0.0503,0.0897,1.4317
225,10,8,Offshore B,1.0586,-0.0035,-0.0051,-0.109,-0.1416,0.1796,2.0525
226,10,9,Offshore A,1.1015,-0.0064,-0.0046,-0.1004,0.0342,0.1061,1.5286
226,10,9,GANopolis,1.0773,0.0032,0.0022,-0.0414,0.0068,0.0424,1.1852
226,10,9,Tensorburg,1.0722,0.0017,0.0013,-0.1463,-0.0098,0.1468,1.7989
226,10,9,Gradient Grove,1.0536,-0.0014,-0.0025,-0.0485,-0.0069,0.0543,1.246
226,10,9,Sparseville,1.0693,0.0035,0.0035,-0.1145,-0.0644,0.1314,1.6914
226,10,9,Offshore B,1.0843,-0.0028,-0.004,-0.1187,-0.076,0.1413,1.7675
226,10,9,Bayes Bay,1.0713,-0.0053,-0.0059,-0.1271,0.0631,0.142,1.765
226,10,9,ReLU Ridge,1.0794,-0.0014,-0.0013,-0.058,0.0672,0.089,1.4276
227,10,10,GANopolis,1.0876,0.0022,0.0018,-0.0735,-0.0044,0.0737,1.344
227,10,10,Gradient Grove,1.088,-0.0021,-0.0031,-0.0114,0.0685,0.0701,1.3284
227,10,10,Offshore B,1.09,-0.0013,-0.002,-0.0913,-0.0591,0.1093,1.5485
227,10,10,Sparseville,1.0812,0.0004,0.0004,-0.1167,-0.0664,0.1342,1.7108
227,10,10,Tensorburg,1.0862,0.0038,0.0043,-0.134,0.0127,0.1347,1.7143
227,10,10,Bayes Bay,1.0834,-0.0059,-0.0062,-0.1252,0.0385,0.1312,1.6903
227,10,10,ReLU Ridge,1.0847,-0.0017,-0.002,-0.0654,0.0839,0.1064,1.5306
227,10,10,Offshore A,1.1023,-0.0039,-0.0024,-0.0975,0.0189,0.0994,1.4882
228,10,11,Sparseville,1.0899,-0.0022,-0.0021,-0.1146,-0.0596,0.1292,1.6766
228,10,11,Offshore B,1.0838,-0.0013,-0.0015,-0.1312,-0.0294,0.1345,1.7137
228,10,11,Gradient Grove,1.0962,-0.0004,-0.0011,-0.014,0.0817,0.0832,1.3951
228,10,11,Tensorburg,1.097,0.0023,0.0028,-0.1299,0.0271,0.1327,1.7004
228,10,11,ReLU Ridge,1.094,-0.0031,-0.0034,-0.0846,0.0913,0.1246,1.6469
228,10,11,Offshore A,1.1132,-0.0018,-0.0007,-0.088,0.0087,0.0885,1.4246
228,10,11,Bayes Bay,1.0923,-0.0033,-0.0034,-0.1164,0.0051,0.1171,1.5976
228,10,11,GANopolis,1.0962,-0.0007,-0.0009,-0.0965,-0.0047,0.0966,1.472
229,10,12,ReLU Ridge,1.1088,-0.0034,-0.0035,-0.1074,0.0738,0.1307,1.6868
229,10,12,Gradient Grove,1.123,0.0018,0.0014,-0.0239,0.0742,0.0793,1.3737
229,10,12,Bayes Bay,1.101,-0.0001,-0.0002,-0.1192,-0.0282,0.1226,1.6329
229,10,12,Offshore A,1.1173,-0.0015,-0.0009,-0.0825,0.0006,0.0825,1.391
229,10,12,GANopolis,1.1134,-0.0027,-0.0028,-0.1061,-0.0052,0.1062,1.5295
229,10,12,Tensorburg,1.1021,-0.0015,-0.001,-0.1314,0.032,0.1352,1.7175
229,10,12,Offshore B,1.1089,-0.0026,-0.0025,-0.1248,-0.0252,0.1273,1.6655
229,10,12,Sparseville,1.1006,0.0,0.0001,-0.1039,-0.0483,0.1146,1.5819
230,10,13,Offshore A,1.0907,-0.0024,-0.0023,-0.0926,-0.0037,0.0927,1.4504
230,10,13,Tensorburg,1.0946,-0.005,-0.0049,-0.1104,0.0107,0.1113,1.5636
230,10,13,GANopolis,1.1116,-0.001,-0.001,-0.1121,-0.0076,0.1123,1.5674
230,10,13,Offshore B,1.1168,-0.0017,-0.0017,-0.096,-0.0095,0.0966,1.472
230,10,13,Gradient Grove,1.119,0.0012,0.0012,-0.0659,0.0646,0.0927,1.4498
230,10,13,Sparseville,1.1215,0.0034,0.0034,-0.099,-0.0149,0.1006,1.4959
230,10,13,ReLU Ridge,1.0938,-0.0014,-0.0014,-0.1052,0.0248,0.1096,1.5506
230,10,13,Bayes Bay,1.1145,-0.0016,-0.0017,-0.1124,-0.0181,0.1142,1.5809
231,10,14,Offshore B,1.0841,0.0002,-0.0,-0.0765,-0.0018,0.0765,1.3589
231,10,14,GANopolis,1.0692,0.0012,0.0014,-0.1146,0.0048,0.1148,1.5828
231,10,14,ReLU Ridge,1.0556,0.0002,0.0002,-0.1138,-0.0293,0.1183,1.6064
231,10,14,Offshore A,1.0575,-0.0024,-0.0027,-0.1459,0.0018,0.146,1.7972
231,10,14,Bayes Bay,1.0581,-0.0005,-0.0005,-0.0606,0.0259,0.0685,1.3161
231,10,14,Tensorburg,1.0447,-0.0054,-0.0057,-0.067,-0.027,0.0732,1.3404
231,10,14,Gradient Grove,1.0862,-0.0011,-0.0008,-0.0995,0.0698,0.122,1.6294
231,10,14,Sparseville,1.0767,0.0042,0.0041,-0.0808,0.0118,0.0819,1.388
232,10,15,Offshore B,1.0157,-0.0011,-0.0017,-0.0594,-0.0083,0.0602,1.2724
232,10,15,Offshore A,1.0181,-0.001,-0.0014,-0.1618,0.0144,0.1625,1.9157
232,10,15,Tensorburg,1.0317,-0.0021,-0.0028,-0.0802,-0.0316,0.0863,1.4131
232,10,15,GANopolis,1.0488,0.0009,0.0015,-0.1205,0.013,0.1212,1.6241
232,10,15,Gradient Grove,1.0433,-0.0015,-0.0009,-0.0953,0.0065,0.0965,1.4716
232,10,15,Sparseville,1.0183,0.0024,0.0021,-0.0924,0.0043,0.0929,1.4521
232,10,15,ReLU Ridge,1.032,0.0016,0.0012,-0.1172,-0.0597,0.1316,1.6933
232,10,15,Bayes Bay,1.0154,0.0003,0.0001,-0.056,0.051,0.0758,1.355
233,10,16,Bayes Bay,0.9817,-0.003,-0.0037,-0.0723,0.0511,0.0885,1.425
233,10,16,Offshore B,1.0023,-0.0037,-0.0047,-0.0593,-0.0248,0.0644,1.294
233,10,16,ReLU Ridge,0.9899,0.0018,0.001,-0.1401,-0.072,0.1577,1.8795
233,10,16,GANopolis,1.0015,-0.001,-0.0001,-0.1088,0.0056,0.109,1.5468
233,10,16,Offshore A,0.9885,0.0007,0.0003,-0.151,0.0192,0.1522,1.8384
233,10,16,Sparseville,0.9934,-0.0024,-0.0022,-0.1172,-0.0153,0.1183,1.6052
233,10,16,Gradient Grove,1.0096,-0.0013,-0.0003,-0.0906,-0.0102,0.0912,1.4404
233,10,16,Tensorburg,0.9892,0.0013,0.0002,-0.0991,-0.0324,0.1042,1.5174
